customerId,locationId,since,addressType,verificationStatus
c5941433-93d7-490e-940a-19670c613aae,df72d502-5494-46f4-8bbb-45de324fe27b,2023-12-17,temporal,True
4a3a109b-a7dc-4a4f-9376-145ce5858336,7e02341e-7b22-4330-93ae-fe035479c599,2017-08-12,temporal,True
32bbb615-ac76-4544-8513-da39228dfef6,eca43aff-309f-448f-ac02-06d48edd888c,2017-07-11,permanent,False
f9b1ca2f-4062-4ab2-a442-69f79fff50b9,0b70b545-3323-42fd-8ca8-56d6d16a89b3,2018-07-23,permanent,True
5c4465bc-4f97-4def-9a0d-8d7c43e32d2b,ba7257b6-96bb-4005-acdd-b144b073ce52,2024-02-15,temporal,True
187c101f-6746-4a34-922c-c785f49418c5,84c2aee5-82fc-4223-9b24-abdccdcbb664,2020-01-19,temporal,True
df87da6c-1d05-4e41-a69c-dc116178a693,5a57def4-56fa-48c6-bf37-48ea209f1c50,2019-12-27,temporal,False
9d72c466-354d-4dd9-986f-937c50dc6763,070ea7a7-2df3-48f9-b40a-7052aaab5652,2018-07-03,temporal,False
4e829fe9-0527-4aa1-a0f1-b793c8717619,b07f0916-fc2b-4277-96f5-552bec8ed579,2024-07-31,temporal,False
04868696-0da7-403e-bc2c-ef76d5ca5ce7,3b2e1f42-f78a-4d97-867e-bba26f3399dd,2024-05-04,temporal,True
7d1cd9fe-45b2-411a-8483-75ae78adedd0,01a69f28-1b4f-4cde-a506-e7008ac6f3e7,2018-07-15,permanent,True
3246db7d-e1c3-4cf4-a3fe-e77f1dbf983b,08b0f071-f0da-4295-9afb-66c73cd863be,2016-07-12,permanent,False
3a52a74d-f243-4c76-80a3-369ebb1c5c93,919d0e4b-4b06-4cad-8aef-cf1b4cd72861,2015-08-18,temporal,True
2898d48c-9057-4c39-9bd8-598819145d85,f372fcdd-5edf-44dd-9f42-c9698e06d1c4,2018-07-10,temporal,False
5674b7f5-9946-43a1-bc45-25ca261572fc,113c7e8d-e8b4-4be9-aa2e-7cbe0588c965,2017-12-30,temporal,True
66822cef-2ce7-44e6-a488-6a9a8f5b1833,c7a28007-883a-4133-af91-57633d35b6fd,2020-12-02,permanent,True
4f95d13c-3cbe-49ec-964b-f862e9e3ae62,7c74e02b-36fe-480a-9639-5ece64e6ef54,2021-03-26,temporal,False
653710e6-26e4-423a-992d-f5e146411fdf,c328c268-feb8-4f75-a405-19558822e7e6,2022-03-06,permanent,False
515d303a-a4af-4b57-b603-699aefab2b21,fa224bc3-3ef4-4c3a-8cc1-42cbf758b418,2021-06-16,temporal,True
8db08907-9936-44f8-90a3-747a6c68215e,228096de-3b35-4596-a137-48acdb138b20,2016-01-18,permanent,True
66ee27cf-7b15-4593-bd9f-202d8b03437e,98dac9dd-202f-4b96-aec9-2eb96a78b5f0,2019-11-24,permanent,False
617fd3ed-e610-4618-afbc-901d0e9c4299,7315a8de-e6b8-4ea5-b393-2eda9407909e,2016-07-05,permanent,True
2449e401-245e-47d9-8f44-f21d52c640cc,8c6a6513-d99e-414d-b5ef-c177109febda,2023-06-26,permanent,False
58a8d5d9-8ff9-4f2a-95f3-52c1ff115e39,dbd95f30-f736-4922-b41d-6ce8c37fea62,2024-01-06,temporal,True
c37dceaa-5fe0-4cfb-8c46-05b88824bbf9,3c4553b3-b07a-4a29-b130-08314b82628b,2019-04-11,permanent,False
ff0b21f7-7628-483b-a5d5-68dae0653211,c6700efe-f798-45e9-a714-82cc1ed38279,2019-03-29,permanent,True
99399b06-fe38-4b5b-be6b-98cad02fa768,fc0a5a5a-5e69-46d1-845d-6aceccc074b4,2024-08-06,permanent,True
d3ef211b-cad0-4f79-a062-d1489a2babc5,809761a9-31b1-47b0-8a16-ef4699bc7037,2019-11-04,temporal,False
14234bb4-c7f4-4479-bd08-88c53928eaf9,d2537579-fd02-4c46-acc5-56fe9234af64,2019-12-28,temporal,False
0f37a1ee-a201-41a7-8ecf-d3a221a62ce9,66d182a8-c377-453b-8fae-311ca058b7b9,2022-08-23,temporal,True
bc612967-e738-46e6-91ab-5506583fd49b,6ad233e7-2837-4480-8ef2-7ddf487fec77,2019-09-02,temporal,False
ab2c1dd2-1138-41db-8dba-5cd795d816ab,14719da1-deb9-46f4-adc0-43faf11d522b,2017-10-07,temporal,False
225f7434-5cf0-4421-a7ec-1a596a46989c,809761a9-31b1-47b0-8a16-ef4699bc7037,2020-08-17,permanent,False
d5c22130-be60-440c-a630-68eb6f0c3224,838f9975-93d2-4d9e-8754-a090f0b82200,2020-07-23,temporal,True
494ddc22-3a3c-44c6-aeed-bdfd0d693011,7142ddcd-d4d4-4dd3-ae0b-3a303ee22cb2,2021-01-28,temporal,False
1441bb82-2e34-4cc0-9498-e49759531d54,780d87cb-b941-4696-8bfc-e39b71da02f6,2020-10-02,temporal,False
8ccd2654-00af-4e2c-b9a9-7c0e3e43b4c6,85f2e518-e092-4085-b5f7-1b8c49359408,2019-09-29,permanent,False
4ee808f9-6e53-410b-9107-dc3f19cf68cf,fcb3419a-d0cc-4ece-9d52-fef11a18d189,2015-04-21,permanent,False
69b4b440-6e36-46e7-ba63-c40c84a77e39,18b8b7e5-9fb4-4f94-9973-7526e4c1cbc5,2016-06-01,permanent,True
1da86afb-17e7-49d4-be99-bf8907616766,bf21bdb2-f6dc-4b4f-84dc-4fbb4f750924,2017-12-03,temporal,True
e948ea9b-7ce4-4e9e-871d-b96928fac6b8,a679017a-7cec-4cd0-a62d-aafb43db01ef,2020-05-11,permanent,False
8edac027-064a-47b9-9ced-0087ed3fc109,04ee38f1-ce96-4663-80da-f833ba20a461,2015-07-18,temporal,False
7c6e925b-7ca7-4c1d-aa96-047d1904ef0e,83845f85-15e7-4660-8033-3258df908ccb,2024-10-05,permanent,True
9e9df8a7-d7e1-4d6b-b394-a51ca84615a0,a711ded2-888f-452e-97bd-8ce4e0086077,2017-07-28,temporal,True
95520df5-724b-4793-9325-4172391586ed,eb9588d5-a210-414f-9951-f67227f1c412,2019-10-05,temporal,False
91581764-7417-4c67-b699-99e457c00cff,356f562d-2874-4561-b238-18d2faeb0597,2020-08-26,permanent,False
410822e8-385a-4c47-9f35-eb745e387a16,e35b9e08-6185-42c9-baad-13e24c5578a8,2016-04-09,temporal,False
b7457a70-7f31-4f9e-ad56-f40264e11388,780d87cb-b941-4696-8bfc-e39b71da02f6,2018-01-10,temporal,True
c1022dce-aa95-4298-b3e0-02adef9cc6e8,5ad3712a-02db-44d4-9c73-24366009a02d,2022-06-05,permanent,True
81af1450-d449-478c-b010-b7775fde8705,d66a122a-d357-4ece-8084-12788c591d5a,2018-07-25,permanent,True
f1538c9d-a3ad-4cf5-bf48-0217c3a5ec70,86e2369e-a447-45a0-82d9-6b718c7cc26d,2023-01-23,permanent,True
6567a2a2-5762-4225-87e0-1d7740cd94fb,c7ff4315-4717-4253-8592-3f24cec9732c,2019-06-18,permanent,False
0812addc-c945-4778-b979-a25b409c9c43,66d182a8-c377-453b-8fae-311ca058b7b9,2016-08-31,permanent,False
47d68892-a885-437c-ac5e-515eff821359,788e1096-c55c-447b-9899-79b16dc342d3,2017-09-18,temporal,False
1b8b28fb-ba63-4e8c-a36c-7f40b69fcb92,365539ef-0c88-4eb0-b051-ca596de040ac,2018-07-11,permanent,True
aefe39ad-b752-4205-a777-359d4080bdf7,19abb07d-a269-4646-add3-95a4af06d0b7,2020-11-23,permanent,True
6c2116ae-9743-445c-98c1-bafe4f6da4c2,c1ad8541-afb5-45a2-a021-62f7c38b4c6b,2018-08-28,temporal,False
ff898d37-c495-4c77-8c80-f891fcd83526,7142ddcd-d4d4-4dd3-ae0b-3a303ee22cb2,2022-10-21,permanent,False
ce02781b-dee7-44e6-8b16-df0f0102201d,dbc46d6a-eab6-4ada-a4e8-85581ce902cc,2022-05-17,temporal,True
b4b17041-11fd-4aa5-bbca-96f4e4320f05,a711ded2-888f-452e-97bd-8ce4e0086077,2017-10-18,temporal,True
23e298da-efd9-419d-9ea3-431f56cb205e,7dfee6d2-a75f-436e-8fdc-3d6233117873,2015-07-13,temporal,False
aee69507-19fd-4f78-a977-988981678103,96e3e771-2d3c-4816-af02-b932a8f4a926,2024-04-04,permanent,True
f73e4ad4-4f6d-442c-bc03-1d33c69e5e9c,5e01af16-e15a-4b04-bd31-dd567d45e5e3,2023-09-01,temporal,False
da001fc1-57eb-4a30-bcbf-c201afc94c64,6ce11602-8ad7-4509-aa62-b5fff1a0201b,2015-07-02,permanent,True
9e2edef9-8dcb-4c66-a02a-6107c3810503,d048e857-79eb-47b0-bb42-80198313bb67,2023-01-05,permanent,False
9cc2bea3-d8be-4ae4-aa6f-cd9d0b18a1fe,24e77d0e-315c-45f7-8acf-4b571b5cad38,2024-12-28,temporal,False
57981ba7-a5a7-42dd-af3e-ec740bc71c12,aaf9e13d-30e1-456a-b032-5ce32a1a43f5,2022-10-05,permanent,True
eb344c6c-e4bc-43fd-85b4-ef49b92c21b8,a1b1ca1d-c5a5-45a3-af79-51418d3c7137,2021-03-12,permanent,False
001ba178-08f0-4f21-96e4-04ee497dcb53,73cca63c-8e25-4873-80c7-1c3074b9b73e,2022-07-22,temporal,True
6eab7943-ec2a-442d-9ae5-7865543f488e,3fe65f82-c4f5-409b-9bb8-33c56773d9c8,2024-02-20,temporal,True
51e77e35-cc0c-413a-abcb-d58e2f104029,495dac5e-57cf-43aa-8914-ccae11bc3a01,2021-06-18,permanent,True
bef5722d-a2bd-4653-bdf6-8e33903d4216,e73c934a-5c22-4c9e-b65b-6c6fc6affe46,2020-02-12,permanent,False
0f7c7700-f078-431a-a262-c316ff0b75ce,3d6fcbc4-2b14-46cf-9a9c-79f4bdca991d,2017-11-23,temporal,True
7a348473-6802-421f-a153-4e2124fd2006,4721fa46-6a8a-47eb-9c2e-6a4f9a5401a5,2023-04-29,temporal,False
a839583d-c5b0-45cb-97d5-af1f43148f9a,63f61caf-f3e4-455c-a9b1-bbaccd7dd1a7,2023-05-05,temporal,True
2bf0a956-b0fc-4ef5-a916-ec13071534f2,c23f350c-454f-4982-b406-85ba79a45516,2018-02-27,temporal,False
21d76be5-1fee-4db4-8e90-7f00cb49d402,ea89b294-e558-4586-8baf-decb04220c5d,2016-01-20,temporal,True
01ed95c9-5f12-4310-9240-f5e2972f116e,5a57def4-56fa-48c6-bf37-48ea209f1c50,2018-07-22,permanent,False
27f02f16-2a54-42d5-a0b9-a5e81f654f88,fc0a5a5a-5e69-46d1-845d-6aceccc074b4,2020-03-18,temporal,True
4268446f-5683-4b36-9d47-00f6a0ae1a8b,8a257891-473d-4c19-be3a-db9aa94bfe71,2015-04-12,permanent,False
bf1d72f5-36d7-4335-a5d6-e63c93fe82b3,a1a1770b-1253-4702-9b59-eb50ab8b1850,2021-04-21,permanent,False
ddd93da4-57e0-4d27-b9f5-7e599d9f857a,7c45aef8-6626-47c6-b230-03acf9eb5c7f,2018-10-25,permanent,False
8d4ededa-322d-4934-a450-6e79870f4c58,a679017a-7cec-4cd0-a62d-aafb43db01ef,2023-06-11,permanent,True
829c3df9-96d1-4b97-8d0c-1198558977b1,005fb130-d17e-4042-a030-854d76ca9e0b,2024-05-26,permanent,True
a92e1e11-0fd5-49a7-a1cb-53b3b6de6b73,de253170-05bb-417d-9258-d1092dbbf733,2020-03-16,temporal,True
a3510e8a-c59f-4b1f-9b57-685d11600bc9,eb8ba318-434e-40c7-8f66-af9bb4a87a7c,2018-11-25,permanent,True
314b2b85-ef74-4909-a965-429d10cf5b86,1ea74593-c54e-49e6-8be5-95e6bd0064b0,2018-12-25,permanent,True
4eaa3f05-0db2-49e8-b2a3-4833a804483e,dbc46d6a-eab6-4ada-a4e8-85581ce902cc,2018-02-09,permanent,True
d3e7e9a1-54e9-46c0-b13b-899f83f30039,0b29d2cc-a811-42c3-a89e-c6be55719b25,2017-10-29,temporal,False
f7d302b4-5f26-4001-b6f3-f4f887b8d1d2,4ee9cf6c-13ce-4e01-877d-55e00d033176,2022-12-03,permanent,False
132d1338-4989-43d7-bbec-de6a5b3be7d0,69394a9d-0819-4ac7-982e-520735ba74db,2016-01-06,permanent,True
98765f74-3fd8-4c69-83ec-398244f9bb38,91cbfbe3-a4a2-4f9a-ba2b-e42697c952fd,2022-11-26,permanent,False
c900360d-9a37-4a83-b0a6-739ea8fc82aa,24628736-e1e6-431d-abb4-2279052d58bc,2020-12-19,permanent,True
f7a7d858-aa4f-4971-8c65-aabf607669b3,eb7c49b1-91b1-4b2a-8f45-3aeb60e95161,2022-04-21,temporal,True
12b54feb-fdf0-4120-982c-2d62a5279d01,24e77d0e-315c-45f7-8acf-4b571b5cad38,2023-03-19,temporal,False
45412aff-ea9d-4bdd-8df3-bdc470067b24,12b93978-c07f-4ddd-a19f-f1b6fffff221,2020-02-22,permanent,False
bd75b83e-18b7-472e-9125-51a0a7a44955,eb2489d9-a241-4821-924f-b8ce6dc50221,2022-11-03,permanent,False
3d1beaed-0013-46f3-8f0d-6b28f2e98f88,b3992459-b96d-4bbc-872a-9ef918fd938d,2017-05-03,permanent,True
4a0502e8-2ba9-450e-8e26-c618295323e9,da142954-b3dc-464c-9484-39c18c08397f,2019-09-16,temporal,False
dfc7f1d8-bb8f-409c-ae62-8b478b9dccc3,13987d66-b541-4901-aa9d-5e262ebe22ca,2023-08-09,permanent,True
6d8810fe-7694-4e2e-ad85-ce8a2d16c96f,62aa546d-1e86-4ef5-a232-4cbc0e6b87ce,2020-05-24,permanent,False
f1a48818-b5c6-4054-b78e-481fcec1093a,1a57f7fe-987f-48dc-abdb-2329a6441c0d,2023-03-11,permanent,False
ebf3cbd9-5869-482b-bef6-df25c267edcf,edadb2c0-6e60-4a2b-8e24-6a29db7e432e,2024-12-15,permanent,True
efe936d0-c369-493c-84a5-d5103e2f36c7,3abeed7e-a9ce-489a-b2d8-28933ed61474,2023-05-25,permanent,False
381654ec-729c-4273-b836-919c7a3fce80,838f9975-93d2-4d9e-8754-a090f0b82200,2019-01-23,temporal,True
8ccda549-a1a4-4cef-b2c3-ae4369436ad7,91e25645-6e63-4ba1-8840-21e357ce24b5,2024-02-13,temporal,True
231570f5-1aa4-46b4-b8b2-0032f83421ce,5cb1660c-32bf-4b0e-b19d-b9c6d40dc6ab,2021-01-22,temporal,True
9cef8c62-9516-4481-a2d3-8dda1a898b22,8329d4f9-0f24-463b-bbe3-2f2b8a173008,2022-06-06,permanent,True
b8fdaefe-ddfc-4521-98ed-b75326a92ece,d3650f66-192c-408a-9fc8-9fc3ca6e73cf,2018-04-25,permanent,True
d0f484c9-693b-4e65-a45c-5a58df2d95dd,2e2ef4c0-e112-48a1-a066-d7987d57bc51,2018-06-27,permanent,False
d48c92a1-9762-41fd-b75e-e8bce090c02e,66d182a8-c377-453b-8fae-311ca058b7b9,2020-10-28,temporal,True
4e61f6b2-2bd3-41ed-82c4-0d19ebc19707,ea89b294-e558-4586-8baf-decb04220c5d,2023-11-18,temporal,True
953085e6-b7a4-4187-aeb8-24abccbaf7dc,b07f0916-fc2b-4277-96f5-552bec8ed579,2024-11-10,temporal,False
b5956400-2ff7-4e90-a511-d6bc01e51564,9ddefd05-9d7d-4a52-b872-f68d65616792,2017-09-14,permanent,True
b1f72297-74da-4914-bcf7-320cc1e62419,a38d07fc-1650-4d8a-ad9a-206746b6815c,2024-04-26,permanent,True
200cf42b-9ff7-452e-b708-121a3de767c8,f09f1f40-86d3-46d6-b344-daf9c1a7d242,2015-03-25,temporal,True
0ec897e4-9c4c-4810-b471-0733cdd89d8c,ea80cded-771f-44a3-bcb9-aabc4865ebc6,2023-05-16,permanent,True
468840ac-d5d5-49f0-9a64-8a629ee935e1,66cd99a9-cdef-4d38-a25b-d0af11e1c21f,2021-03-24,temporal,False
8e3499c8-f202-4cdd-abbe-9bd0b71e43d3,df72d502-5494-46f4-8bbb-45de324fe27b,2018-02-03,temporal,True
9c1014e8-b10a-4992-be73-1e4c4332a0cc,7dfee6d2-a75f-436e-8fdc-3d6233117873,2019-04-06,temporal,False
26baefb7-cdb5-42bb-baed-8e3b36244ed2,780d87cb-b941-4696-8bfc-e39b71da02f6,2018-09-14,temporal,False
9867124c-f653-4d28-b1dd-6f2df8f567f4,8a0f9cbe-7092-422d-acb4-5e42bb1a9b5a,2017-11-17,temporal,True
01e5ca42-5f82-42be-a570-0f60f620c324,9b42d384-e820-480e-aeaf-9344e589ba17,2018-02-12,permanent,False
51058998-e849-478d-8b73-a8777512aed1,dca547a5-e25e-44cc-9b25-d81689a9d48f,2023-05-31,temporal,True
5069e54a-6900-4028-979b-6b39068de874,5cc1eef9-0e34-4904-8c6c-726fb49d1e26,2021-02-09,permanent,True
8ce6be17-893b-41f6-969c-9a6b20477ba3,69394a9d-0819-4ac7-982e-520735ba74db,2018-05-26,permanent,True
56d32cfe-468b-4efc-868b-f8a972eac54f,a679017a-7cec-4cd0-a62d-aafb43db01ef,2018-05-25,temporal,False
2cc5021b-23ee-4186-a48e-9f32e4727065,fab76810-0148-4507-b61f-af0b6462149f,2016-10-31,permanent,False
9bb87f8c-0be3-447a-95a8-3b14b3e8a62a,3b2e1f42-f78a-4d97-867e-bba26f3399dd,2019-08-03,temporal,True
debfcd93-be06-4621-b127-915a80c146e9,5e01af16-e15a-4b04-bd31-dd567d45e5e3,2020-04-24,permanent,True
bfbb7318-c285-4fac-b64a-333e0a132ea1,41071aae-de45-42b8-b717-154bb41d2ba0,2017-01-08,temporal,False
6a9305b2-0ef4-442d-bde2-1614219df558,15e82072-dc4d-46f4-8b62-11f6bd1cfdec,2017-09-10,permanent,True
b4334d50-ad62-445d-a61b-3ccca15d3a52,5c037a50-a1eb-4359-a63a-631b1b7ebee5,2020-05-27,temporal,False
4c3b79ae-4e97-43e0-9bef-43e105ea7069,f851757b-afe1-4d72-b7b6-6cfbb56a8bc5,2016-06-16,temporal,False
06305d75-ee89-46e4-9254-426b21d454b9,fa224bc3-3ef4-4c3a-8cc1-42cbf758b418,2022-12-06,temporal,True
50b4270a-b8a0-45f3-b29d-9ebceb8f3e56,f55d0f69-fefd-4b43-8b48-b2b5b051e947,2019-06-07,temporal,True
92c29133-eff8-4679-81aa-42cf6da9834b,13987d66-b541-4901-aa9d-5e262ebe22ca,2020-11-11,permanent,False
96663415-2cf6-492e-8a74-da7d712d529e,af593c54-482a-481d-8d34-721a79f32765,2024-02-02,permanent,True
e952c205-5f1a-4366-aee1-a141f8183ded,47523fff-9b82-465a-b066-1306f0d6a55b,2024-01-06,permanent,False
4b94669a-0b13-42fd-a1c6-80cafcd6f598,a1b1ca1d-c5a5-45a3-af79-51418d3c7137,2022-02-23,permanent,False
0a92f82e-93e3-49e3-bbd0-2c7367cf88e0,93dfff54-2b89-453a-981a-c3960eccc78a,2020-05-16,permanent,True
2c3dbb10-8abb-4add-9507-98853374d236,dff7e662-3ffd-4b39-bb5f-2587778c20cf,2017-09-03,temporal,False
dda8c04f-5636-4a8f-b604-33c9670e24ca,c23f350c-454f-4982-b406-85ba79a45516,2016-03-05,permanent,True
80b52cec-674c-4cf4-8f40-759adb720505,7e02341e-7b22-4330-93ae-fe035479c599,2023-02-02,permanent,True
0c8d531e-e0ad-48b3-aaa4-9fa80d3baf17,c838b40a-abd1-42d2-9ead-402e87e72107,2015-05-27,temporal,True
112b5888-e276-482a-8677-e8b8252d734e,dbd82672-1886-4b65-bce4-dd2c58dcde59,2024-08-05,permanent,True
e7524436-538e-408e-9237-4b79bbc0343b,8c9cf07e-5c22-4500-946b-9c1bf63d86ad,2020-03-02,permanent,True
0007ae2e-21f8-450f-b9d0-bfa3c0370a3f,8329d4f9-0f24-463b-bbe3-2f2b8a173008,2024-09-08,permanent,True
757961db-744e-423b-aca2-97af21a927db,9a063b27-702f-401b-8060-54e79f76da10,2019-01-01,temporal,True
9b3c0b97-910a-4e2e-8cf8-5ccf65631759,3092a55b-6740-4bad-badd-3628b3907f1b,2018-08-03,temporal,False
23d928ea-aeb2-401a-91a8-1e99f3338ff4,5c037a50-a1eb-4359-a63a-631b1b7ebee5,2016-12-02,permanent,True
ad822a41-04c6-442a-9e83-877ecd9a073f,b3992459-b96d-4bbc-872a-9ef918fd938d,2021-01-08,permanent,False
f2a3e11c-8238-4087-96e6-a6fc4b529e59,01a69f28-1b4f-4cde-a506-e7008ac6f3e7,2015-03-06,temporal,True
67ae8d2c-a09b-4dba-9734-c2c7fda4afb3,2ff7f95b-8fa4-4794-909a-92138f3cda88,2018-04-10,temporal,False
5a69dfa0-1348-489f-94ea-aab70ae24c30,191fc93e-f3fe-43b6-a8a0-1c0b63b159c7,2021-06-08,permanent,True
c4c77306-764b-4950-ac57-2415db20c9c7,c3b21a65-fc67-4100-9a98-a2ea61c2b87c,2019-01-03,temporal,True
56472309-08fa-4e36-ad82-f23fe9316ea5,af593c54-482a-481d-8d34-721a79f32765,2015-09-14,permanent,True
09bef02b-f6d1-48f2-a763-39d66bcb6152,7315a8de-e6b8-4ea5-b393-2eda9407909e,2022-10-17,temporal,True
087e8c95-83a4-4029-b5d7-fdbcf227b28d,7315a8de-e6b8-4ea5-b393-2eda9407909e,2015-12-24,permanent,False
8fd81949-d87b-4c6e-959d-340b18b3a076,a8f6ce57-9902-4a50-9d98-d233c7aa69f9,2019-06-25,permanent,True
15f121ed-1d2c-4a40-9fef-05f7abdb82eb,71d3d85e-f411-49eb-802b-9c9541d35188,2017-05-17,temporal,True
6b6e19f1-d34d-401b-a0e2-eb168a667735,fe429e2c-7a6e-4430-9981-670490cf94c5,2023-07-24,temporal,False
94bb35b2-6c22-4133-befd-c33b6d541764,92ebe1a2-8355-451a-8a73-52320d986c54,2017-03-07,temporal,True
a471adf1-10b2-4410-bd49-06faa92384c7,9a063b27-702f-401b-8060-54e79f76da10,2024-01-05,permanent,True
8b13bb65-c61b-4d30-a7ca-0bafa335d4f9,07260682-7d30-46b5-b352-4d85d379a20b,2022-04-02,permanent,False
5a75cce3-6fa2-4c6e-8284-2f216bc10f07,3f2ad7b4-39e2-413a-9c80-ce21f627ff64,2020-03-19,permanent,True
cf627dc6-c12e-4a8b-aa1b-83d24e5c4362,ea89b294-e558-4586-8baf-decb04220c5d,2017-05-30,permanent,False
8557f6e1-72e1-42f6-9014-4c4fa78c97b1,3fe65f82-c4f5-409b-9bb8-33c56773d9c8,2021-02-14,permanent,False
e37f727b-b094-41a8-a7fe-fba0bff19a9f,c7ff4315-4717-4253-8592-3f24cec9732c,2022-11-01,temporal,True
c29e4fd3-f36c-4fea-af47-6ba333d6c0cf,e171f424-8e13-40be-9306-6d98ba07112d,2015-12-03,temporal,True
cb92b954-b2fa-4770-ae84-ac9d9958548e,91cbfbe3-a4a2-4f9a-ba2b-e42697c952fd,2021-05-18,temporal,False
2ab19bac-8a56-440d-8ec4-be34f8f15e27,78cf12f5-8fcf-464f-b421-d6d9f4f95a22,2023-03-09,temporal,True
411f6aec-7ec4-410f-834b-21dfd3f32310,6ff97e78-b57a-4cf1-9a1f-d62004732bf4,2018-05-07,temporal,False
76a75218-cf5b-49ab-ad21-0be663ffa187,684c5aa6-a3b4-4bdb-a6df-36788dc636fc,2016-07-08,permanent,False
2bbf8508-47a8-4e57-8e4a-644bb462ee21,04ee38f1-ce96-4663-80da-f833ba20a461,2018-06-09,permanent,True
47f51a76-378c-4c3e-8cbc-29162d21959a,7315a8de-e6b8-4ea5-b393-2eda9407909e,2016-11-29,permanent,True
4931ef3a-fa78-4279-829e-8fbd20a3f1d5,77eed4a6-7497-47d9-9953-a0f546a2228d,2019-12-18,temporal,True
ac887d3f-1282-47b0-8cbf-1f0a5abf1c4f,7e5e8f2d-1a75-4c5e-80bb-f1bc3db835a9,2021-10-04,permanent,True
21a74b7d-8e77-4d4d-ac7b-c3141c128dd5,43eb8fcf-9c5a-4248-861f-942a574b227d,2018-04-10,permanent,True
2e87a57b-7c0f-4fad-ab41-9508b4240207,8fa20136-002b-4568-b143-2b411d14f9ae,2016-10-06,temporal,True
329de1c4-c6a2-447d-861d-9114cebf967a,7781dcaf-0590-4e2c-9d68-2edd2cb88668,2016-05-19,permanent,True
b5fd9233-19e0-4c67-bec9-667d23955c2f,919d0e4b-4b06-4cad-8aef-cf1b4cd72861,2021-01-23,temporal,True
97c286e9-d966-48f1-afc1-129000cba942,e5cc0a28-df17-4887-94c6-806f352c8076,2017-03-17,permanent,False
72ed8d32-4826-47a6-9d28-caa0b1531734,24628736-e1e6-431d-abb4-2279052d58bc,2019-06-29,permanent,True
9cf1705d-bf5b-4d7b-86cd-d7601afd1eb7,9ddefd05-9d7d-4a52-b872-f68d65616792,2021-09-02,permanent,False
0312ea75-97e5-46f5-ae61-3624e4c7cfa3,8a0f9cbe-7092-422d-acb4-5e42bb1a9b5a,2018-06-03,permanent,True
87b7e97d-f512-430c-95cc-da297ae39d9f,8c6a65bf-5156-4569-a546-6a94871e72ba,2016-02-12,temporal,True
f5af3d5d-2423-44e4-90c5-6a35f81c7656,39115c76-0d8f-4a7a-8ca5-4acc2cd6582d,2019-09-24,permanent,True
9e70e9fd-e2b2-4a9e-856d-999e07cf671d,52212a9c-02c2-4a10-8740-5697fa5cbdc1,2024-07-16,temporal,True
076176f9-2a48-4369-b291-da830d3f8039,0b044a4d-6776-4cbf-bb88-0d7f3aef4721,2020-04-02,permanent,True
6fa7c39d-881e-4163-8dd3-67b6e1981b7a,18b8b7e5-9fb4-4f94-9973-7526e4c1cbc5,2021-07-04,permanent,True
22b826b4-e8c0-4653-8d2e-830a8f0a5edf,356f562d-2874-4561-b238-18d2faeb0597,2015-10-12,permanent,False
e32c8d0e-4236-4ba2-823f-1b6c3efc8cc1,86dc5bb0-3008-4cc4-8571-ebd882ec9cf6,2020-09-29,permanent,False
388fd735-5b6c-4323-9f21-2056761b97db,d1a284f8-d4f6-43aa-955d-24e91cb5833d,2021-09-25,temporal,False
5531312a-bbe0-4b9b-aeb6-5695f72e325e,7781dcaf-0590-4e2c-9d68-2edd2cb88668,2024-07-08,temporal,True
fbe6489c-5de7-4895-9b93-3c9091ebccc4,77eed4a6-7497-47d9-9953-a0f546a2228d,2015-04-02,permanent,True
2e6001b3-c86c-4878-a4e1-443c447e7040,0e2e4e23-d141-44e0-bfd6-a9697e455acc,2019-04-03,temporal,False
4d88335c-70b9-48a3-aae8-417dc75e3c4a,dd9ac622-6925-4195-b15f-dbbc986b033c,2019-11-15,temporal,True
fecbf3df-2126-4d03-a40d-b1addd1b4fc6,df0dbf98-3b16-4d1f-a31a-0e975c38a4a9,2022-09-05,permanent,True
8f22013b-0de5-47ce-8948-3481b5349566,83845f85-15e7-4660-8033-3258df908ccb,2017-03-25,temporal,True
646440c7-6261-4eb1-9990-1d738ab953f1,1b90e39a-9285-426a-8bac-92487f623e73,2020-09-24,temporal,True
d85ca15d-c1ef-4073-a2ba-2d0d403b4e5c,aa12d10f-0ae8-40d6-9e97-09e236040bc6,2016-08-13,permanent,False
9e5fca23-c7b7-4613-bc3b-6dd884437ab3,e76e9a44-476b-4520-a0b6-d12f19509e0c,2016-07-03,permanent,True
14dd05ba-a53e-41cd-9d3b-199fc9d392ca,12b93978-c07f-4ddd-a19f-f1b6fffff221,2017-06-06,permanent,False
b6ff9401-3c41-45b1-a755-ddad9d18a873,b3992459-b96d-4bbc-872a-9ef918fd938d,2023-12-20,permanent,False
735c96db-7a58-46f3-9b4a-90e223061aaa,f62e3c64-27f5-4a47-a489-3608bc363894,2024-05-26,temporal,False
35160c56-b410-4efb-9df8-82b51b8eeb76,4788b0ae-04fe-4999-8c38-23613dc81dfb,2024-06-06,permanent,True
c28671a7-2948-47da-9dbf-39ee0db3b72c,fe429e2c-7a6e-4430-9981-670490cf94c5,2016-04-22,temporal,False
94236b8f-8c72-4255-8fac-9e52aeb86f9d,356f562d-2874-4561-b238-18d2faeb0597,2022-12-14,temporal,False
