customerId,deviceId,lastAccessed,ipAddress,deviceType
a8226ee5-2eeb-40b8-bede-8d4b15172960,78e55bd5-7620-44c1-9e5d-d75c30337814,2025-01-22 15:17:42.570691,176.31.69.207,Desktop
e0368d76-a49c-4aae-aeea-688107088a83,8569ffd6-6aa2-4d75-9fae-12d4abca228d,2025-02-05 19:54:14.098744,117.175.18.191,Mobile
283c6821-501d-4383-ad14-310a21db0b5a,77252846-4655-4a11-a815-f7a0997c46d6,2025-01-07 04:09:46.670637,161.175.165.247,Desktop
e47ba331-404a-475c-81e5-d3682b40fbb3,9abdb1d0-e38f-402c-8139-270d49cf8cdb,2025-02-16 14:44:19.126574,101.47.30.7,Mobile
ec3dfb48-cbf6-4f17-be1d-398cbbdea385,8945445f-e056-469c-9d0c-b335fef7f9eb,2025-01-26 14:23:03.914092,194.18.3.160,Desktop
537c1c47-2c2c-4885-bfc5-02e1a60afb13,11575309-521b-4e16-8c82-0a4ad6fef86d,2025-02-07 15:10:15.642362,91.115.193.16,Mobile
f8580ecc-3a0d-458a-8072-b7365b034281,d8cc623f-ff2c-48a8-abf2-aef5cace3a66,2025-02-02 22:11:29.745108,66.149.195.250,Mobile
540dd5e4-c783-4a65-8b31-3a266246683f,ec9eb7e5-f0e0-4d7b-a2e4-9ec87093af62,2025-02-23 19:13:53.373643,14.34.253.71,Desktop
115f4d00-ca67-42b4-896f-8c9ace8e3730,6ce465e0-f516-43e0-ba0c-1f0a1dde5b4c,2025-01-04 01:14:12.994107,135.22.54.167,Desktop
91581764-7417-4c67-b699-99e457c00cff,99b889fa-94e7-45b7-b999-889aaff9e52d,2025-02-14 15:43:08.276353,153.188.244.41,Mobile
af068ab0-9507-4032-932c-6fd18f5e7adb,667530e2-4a10-4149-8735-4c6b3bdfba2f,2025-01-24 14:15:38.802421,223.73.135.142,Desktop
ac3123fa-4bff-454e-94ea-d11f936b34d9,d33a7713-6423-46bc-a9a7-38617d7f5c24,2025-02-21 17:33:37.295145,209.230.199.119,Desktop
5f9ccdc9-8fe7-4c41-b1ed-5970ef42930a,0fdca68b-7ebf-476f-a539-6eb6d0bbf619,2025-02-09 10:38:42.302677,24.94.252.207,Desktop
ca48a7f6-eb8a-4826-9ed9-692c9f468460,b91c3f77-8f84-4013-8c69-c8b693a3273c,2025-01-19 06:19:29.849016,201.58.89.167,Desktop
ed15d81a-3949-4bb0-9297-c0777087338d,ea8c913d-6120-44c9-b10b-2f82f3d8d660,2025-01-18 17:35:23.906575,190.121.182.34,Desktop
4c85c97c-443b-4f2b-928a-3b24f031fe93,edec1e61-83e2-4dd4-afdc-846454ed7840,2025-02-18 01:10:42.941924,80.138.57.181,Desktop
658da439-fe6a-47ad-92d7-9007b1a3b350,faf22472-8f43-4a7f-8dd5-49515d69d40c,2025-02-03 19:43:58.909330,170.40.4.140,Desktop
fca5a0d1-a9f0-48be-bdb5-fc838ee6e2a7,dd7982a0-a670-4fb1-8330-78b62b0ff521,2025-02-20 15:02:40.906112,37.73.242.145,Desktop
899c41b8-20c5-4492-be3f-057a71d69b0a,520722ae-6950-47b5-a0bc-4e3d780710cc,2025-01-19 21:57:52.733690,66.50.234.220,Desktop
ed74514a-9820-4cdf-9f5d-bcf60e232985,3d32df94-74f3-49a0-81e3-fac3593183ae,2025-01-29 17:07:07.929938,107.112.185.160,Desktop
687926da-37f4-4274-bc5c-f13193efe519,bbc73b85-9d1b-4823-be43-acc147906080,2025-01-23 02:15:34.758925,167.125.234.208,Mobile
d1451570-2bec-4406-b04f-ae673d05b306,381d7da2-6cce-4ae7-b857-d27944a8afd9,2025-01-25 01:58:48.025061,86.204.129.9,Desktop
4417a98d-3d81-489f-99e9-a8f7c19c4512,b5ad9527-69d3-4edc-91b6-e22cd521bd3a,2025-01-23 10:41:11.892315,61.111.23.47,Mobile
32c2b603-1a7d-4197-86df-bf8d3e309c3e,b81364b7-a73e-47d4-914c-872b015e4076,2025-01-20 07:52:33.926196,54.13.131.93,Desktop
143c2c0a-397c-4a0d-a137-9edb8ecdf1ef,63c22536-d798-4d1f-89fc-234beefab551,2025-01-18 11:49:56.373938,109.16.142.154,Desktop
4c06ddc4-dcf2-418e-91ea-60998d717224,4da12e62-6d05-41e7-b7fb-628c180f4e66,2025-01-23 23:15:06.019883,193.40.56.208,Desktop
99ed91c7-3b21-43e1-b247-be27896ea182,94664378-f84f-469f-b1bd-3589c79d308c,2025-02-22 07:18:34.794196,128.31.72.49,Desktop
7f82b084-e3bb-48f5-ba97-a76092fd5156,3570a1e6-6791-44bc-b5e1-45349f35f469,2025-01-10 08:11:11.509143,219.137.94.86,Desktop
4f801536-fd64-4888-8325-a14c4376ebe6,29d7e067-43e7-4c32-9397-92ef37ef7252,2025-02-22 14:36:43.725795,208.42.38.60,Desktop
a027b426-8901-4154-9fa3-348b5cd775c6,b4d84898-7e86-434a-886a-f221641d4022,2025-01-19 01:36:45.188257,223.204.221.84,Desktop
0168fc74-2b5d-40dc-a383-e4064bc0a0ea,89722495-ecdf-4c46-9fbd-421fb58fe94e,2025-01-06 03:59:40.867943,167.53.125.193,Mobile
7ed2cb83-8dca-4cc9-beb8-b74bdea8c220,c2b2fea4-d922-4710-a45d-6ea212e065af,2025-02-26 00:52:58.469488,160.178.178.6,Desktop
7450d2d9-bafd-4387-a71f-3538e07fd2ef,5f504a91-800c-426b-b0a3-0bc5dac3df9c,2025-01-21 06:57:55.380301,134.53.155.147,Mobile
a5775f90-f55a-44df-8e5f-b3a9fee46aa4,589d849d-e2b7-48d2-9062-92e2f4e34f17,2025-02-08 06:42:21.204983,37.168.243.62,Mobile
992a16a7-cbb8-494b-b065-e0dbc7e8e4d6,6cf77e7e-b4c7-48f8-9e81-71ea3949e527,2025-02-06 04:49:06.354632,98.164.128.85,Desktop
f561dbef-4db2-47cf-baf4-cc792206e1cd,8768e92c-3315-4022-bf2e-96aac8d4fd1c,2025-02-13 06:29:57.744917,97.243.85.39,Mobile
7b5453b9-0dbb-4b2b-86b8-c5958f8e1f10,7efa6bff-2ae8-44e6-8947-ae2b0f3fb5fc,2025-01-02 02:50:17.890907,216.238.77.83,Desktop
468840ac-d5d5-49f0-9a64-8a629ee935e1,5c7cb400-2d54-48dc-82f2-198e1645c921,2025-01-14 02:59:08.952622,72.142.43.139,Mobile
334d1c45-084a-40fa-bbdd-3794fcd6f2c0,bdc09a35-239a-4fae-967a-fe9bebefff7f,2025-01-31 14:29:31.988411,86.94.226.150,Mobile
345b5329-2d58-4aca-b80d-0dbeda11a55b,ecce16d2-3410-4c68-b0d0-9482af48f47d,2025-02-25 11:55:45.286067,5.74.65.107,Desktop
8ab35feb-aad4-4e7a-bec3-7a56d2056dd4,ac353596-db0f-4d59-a3e6-f6e83d038411,2025-02-23 10:19:24.779186,86.35.24.88,Mobile
c27259d1-4d20-4e09-b9d0-bdac6e7f10db,56a1a5ee-5cc5-48b6-946f-10c662a4c7fc,2025-01-05 12:37:57.633994,33.245.219.161,Mobile
1b3b94f3-c4df-439a-bbb2-12ea043dc392,f31b62d9-1954-482b-9a2e-cec6017e14cf,2025-01-29 00:42:42.338258,83.144.56.173,Desktop
8b65879a-b992-4262-8ade-90e154ce3afd,11575309-521b-4e16-8c82-0a4ad6fef86d,2025-01-23 09:10:06.607863,214.140.101.54,Mobile
08a2fd7f-a216-4cd8-ba77-31cc42fb3bd0,c6c4cb62-b8c5-468d-9d6d-b014b0bac61b,2025-01-31 11:01:24.064459,120.140.242.105,Mobile
d4f316d1-9c4c-4b4c-9419-d4bf9946f64a,5413e331-ce5f-4bea-a8e9-093f7be728fb,2025-01-08 11:09:52.385932,182.80.209.228,Desktop
689b86af-1b5f-4bd2-92bb-e2abf0a6c477,f1a5f17e-786a-40a8-84fc-0bcab5c69e02,2025-02-16 22:43:15.789363,185.86.152.242,Desktop
4a021afb-0fdd-4cf5-b895-a178ebee61f3,9f99c026-d785-4d1c-abc3-815d0103342f,2025-02-08 09:52:44.344700,16.46.46.252,Mobile
f6d29798-f7b5-499c-8bff-f2ec9a462545,2ab42f02-bcad-4691-88c1-2fdfdba0029a,2025-02-10 09:33:14.442962,95.52.199.152,Mobile
c8d586bb-8407-47cf-8ae5-e75180f0dd9a,58a6a95f-bb92-4c93-98e1-88a16fdd9c67,2025-01-23 05:36:14.869636,176.211.180.105,Mobile
7c6e925b-7ca7-4c1d-aa96-047d1904ef0e,036d2522-00bf-4d44-9586-2e3695396a53,2025-01-19 16:43:25.081421,89.196.115.98,Desktop
a074e51a-b320-4e3a-9aae-db32a1fccd39,95d2b2fd-60b7-458b-9b6e-bcf1f6ac0e6f,2025-02-01 06:50:49.040565,38.21.96.242,Mobile
5be6f32d-0502-4394-9bb5-74fcdf41dca6,f10da5e7-6635-4742-98fb-a649d4d2b06f,2025-02-06 07:05:06.961583,137.205.165.78,Mobile
972f4e85-d2ae-4232-8d4d-2c8838b4e0da,ad41d24f-0468-448b-ae41-ee60bfda4e65,2025-02-17 16:25:46.381342,128.67.84.172,Mobile
eba124eb-b3fb-446b-a601-a37cbea4c658,5c7cb400-2d54-48dc-82f2-198e1645c921,2025-01-01 03:20:58.448971,107.156.14.84,Mobile
bffda044-1aab-4626-9f01-51fd83bcc8d0,48318d6c-e64b-4b1d-830c-9d479ad1f3c7,2025-01-24 20:03:09.794350,55.83.133.91,Desktop
8a379aae-7d6e-469f-932b-f953bc3d7505,a67ad7b2-66be-401f-938e-83d583eaf110,2025-01-27 11:34:27.505739,146.24.160.127,Desktop
5f565a71-0b60-448e-9415-e693071033b8,d023ca17-0b27-4690-8744-64f54f9bfb5f,2025-01-07 11:38:53.227453,58.206.198.204,Desktop
a73ddf66-76a4-4fa1-a958-07b9606b4f2b,28de415f-1214-41fb-a4e9-2275202e77a7,2025-01-03 12:25:21.501094,10.218.158.132,Desktop
d458b2d0-c338-4e8b-b2dc-d5b6119f6eac,6ad4ab42-8519-4577-b563-d5d1856e05f6,2025-01-15 18:32:37.722532,145.42.45.173,Mobile
e9f3cacf-9994-4ac8-8c67-2065fe32078e,b3888bfa-0293-498a-ae47-ac9dacfb9a62,2025-01-23 16:13:57.237702,102.173.74.247,Desktop
9be53cdf-3687-497d-897e-1b2a9de8b4d6,44f8cb0d-7f1b-4a62-91d2-94ae8d38d2b2,2025-01-27 04:01:17.560744,106.233.239.53,Desktop
17dbb946-c85c-47ec-a866-46842d351e04,d562bf23-70ee-4491-aaef-2672b6cc5bda,2025-01-29 02:26:52.601789,209.159.30.134,Desktop
c7c71c79-1c0d-4f7e-a56c-ab83209b2286,db74a8d9-eba7-406b-b630-0a2e0caa3d4b,2025-01-04 20:19:31.629142,216.14.167.198,Desktop
062d4c4d-e07a-4d54-bbd6-46fcc9d460c5,6dda798a-294a-4e7f-a0b8-61c63e94acc9,2025-02-14 17:20:29.653300,194.83.7.124,Mobile
6a9305b2-0ef4-442d-bde2-1614219df558,520d2bc0-b4c7-4e03-b144-0240cad5484e,2025-02-25 22:57:40.226623,43.68.47.152,Desktop
dbb8067d-4ab7-4053-8965-a9659914656e,9a3abded-1e3c-496d-8ab6-04fca78fc6ea,2025-02-07 19:58:23.062879,92.154.8.211,Mobile
87eef017-2085-4c5c-a337-2cf43014189e,a3c4b543-ec83-413d-9308-d06fae2282bf,2025-02-22 12:12:53.106890,177.121.249.16,Mobile
4f92cf25-8c64-4c1a-b473-8e7ca854cc3e,4300b168-76a8-47a3-a167-5aba0e33c899,2025-01-04 00:18:08.380418,215.79.240.129,Desktop
2aa5947b-6925-4f04-8140-a03fb4e30568,e604389d-6bd1-46ca-b169-748380d44813,2025-01-06 15:09:49.702426,95.21.61.164,Mobile
d6c170d4-6617-46ba-a724-238fd1bc3a13,9bf9e001-9b0a-47e1-a65b-5439a0560bb7,2025-01-05 11:11:05.640324,126.231.142.177,Mobile
2db718ee-f0ce-414d-aa3c-c420b77c2734,e7bf177f-d485-4eea-9c68-2523de6dbfa2,2025-02-11 14:58:18.418019,128.180.210.102,Desktop
8d1cef1a-9cfe-4603-8e16-e847af6d21cf,7b427e39-0224-4722-a183-13d8b9fc3f3e,2025-02-20 14:08:59.205661,36.203.34.42,Mobile
9a7687b3-7fdc-473f-89c1-b585b1b61668,2f07a8ff-5418-4f6b-8e86-8040888538e2,2025-01-19 16:12:55.603216,32.160.96.35,Desktop
5bf3367b-0a7a-4434-b403-23b8640d0c38,89fb6b15-9340-47d0-b665-a0879a8841dc,2025-02-24 02:59:31.330460,91.26.183.237,Mobile
ff19b56f-8ed2-4dc3-a57b-df780cca75ed,f263c77e-16a1-484d-a8a9-f8a7ff1adaa8,2025-02-15 01:31:34.778776,18.207.129.162,Mobile
7a348473-6802-421f-a153-4e2124fd2006,44f8cb0d-7f1b-4a62-91d2-94ae8d38d2b2,2025-02-11 00:04:11.444217,187.51.252.50,Desktop
197dac80-0928-459b-bd0c-bf3872ba4007,0f2e921e-3ff3-4a4a-a4c4-4e4c2fa275ae,2025-01-05 07:15:07.424238,22.39.222.44,Mobile
fd12972a-4f49-43d5-8fc0-49376eedada0,d29058ed-5248-4b27-bd9d-538b63ec1ba3,2025-01-06 21:23:04.469681,72.87.156.34,Mobile
8e6db76f-7fe2-4fdc-91ba-21fab9221a74,07940fc4-d0d2-4558-a834-5b4f6e5f208f,2025-02-24 10:44:04.507058,176.60.123.30,Desktop
55c025b2-6b4f-4b07-a388-0adabd0fdb25,fb14896e-a63e-46b5-991a-c3b1aa75f529,2025-01-13 07:55:26.707995,184.86.142.77,Desktop
e1c1a190-945f-4abd-9ffd-3ec6a1a34099,866a6356-b2dd-41b7-8595-9be4ab2d0f07,2025-02-19 22:21:33.836778,145.252.104.12,Mobile
129a2c78-096a-47a0-accb-13836c322452,eae141e5-52fc-40bb-a31f-21be42852902,2025-02-15 23:56:45.864824,69.100.90.186,Desktop
b4763c45-5be1-4da6-ac52-1f4a9dbc3cc6,0ce92009-0207-474a-a590-3a5538cad658,2025-01-30 16:24:42.287468,21.128.212.61,Mobile
263bea46-d9b3-4db4-9ad4-03169a41a560,85259b21-78de-4946-ac55-2bb3c764c377,2025-01-10 18:29:56.706650,148.71.217.11,Desktop
f0c460e2-0dfa-41ad-ba71-3d4f7a2ec35f,28dba54a-67c0-4924-a58b-7f4e432c1060,2025-01-20 05:04:48.708091,158.171.209.160,Desktop
c806e371-c830-48ca-ba5d-c16d75cbdbd8,587cd7f0-73cd-44b4-b3a0-a355bcc4eb1b,2025-01-18 23:21:12.138550,117.235.199.79,Desktop
2586169e-8c5f-4e30-80f6-7fe1caee6a1f,8162bbdb-8db5-4364-8b2c-a4be72937fa0,2025-01-11 08:54:37.600600,156.95.236.249,Desktop
cee7cb28-ac58-4a40-8e1b-79b22799adac,c9c01ec0-1bf1-42a4-8043-2a6b20272d58,2025-01-06 16:43:42.614356,158.224.134.38,Mobile
6ef3fa57-9f10-46a0-971e-f4e5492803d6,2184b615-4d96-4608-a7fc-1822d27c353f,2025-02-16 20:32:36.683681,123.108.162.226,Mobile
844c875e-7b82-4c47-bb70-99a26ca81188,f31b62d9-1954-482b-9a2e-cec6017e14cf,2025-02-08 04:19:59.393563,126.29.143.248,Mobile
64cfcd5a-128d-46e4-81d4-c5fff138351b,5d1144fe-d2ad-4b32-876d-71a6194a9768,2025-01-09 07:05:45.974736,143.204.177.221,Desktop
e7524436-538e-408e-9237-4b79bbc0343b,13befada-ec63-4cd2-b840-59f99d186b78,2025-02-01 22:08:15.124052,111.181.184.212,Desktop
9487e2aa-7a68-46a1-9379-3e2c7f2a8595,2c5e10c1-e596-4245-b2a4-000acd8a6828,2025-01-29 16:39:54.751718,141.33.146.53,Desktop
80210f5d-9c75-44ba-a652-408fe8e44f65,6fe0a026-9287-4400-9120-9b6e2cf288eb,2025-01-05 11:46:59.845632,29.156.203.57,Mobile
26036c5c-719c-49f1-8349-a38acee437cc,cf699c8f-9874-414c-8af0-68dbfe50ea4c,2025-02-13 10:14:21.997655,60.15.132.199,Mobile
4260c229-6348-4b65-ac01-84e081f48277,4b8bd3ac-118c-4d4d-a201-8a333f498edb,2025-02-18 04:33:28.619190,123.55.177.192,Desktop
3c24a2b1-2360-46b8-92ee-e942b1e692dd,8242f949-6355-4e57-bb21-8c14e62de7a4,2025-02-01 04:10:08.612062,151.99.115.86,Mobile
a7578542-caf9-4465-bd64-c90d4041672f,afac4c7a-64b4-4a16-a9d2-98964a9d5933,2025-02-03 17:14:51.074204,200.251.151.81,Mobile
6d577833-0e52-4373-aaf8-a97ca6a6b984,23ad39cf-9ad7-4aec-bd70-66537a35c4aa,2025-02-14 10:58:06.796825,51.173.51.153,Mobile
410805ed-7419-454f-aae0-17e295c3543c,4ba6f6c5-9cd1-4498-b4de-df5ad8ef3437,2025-01-18 20:53:24.058277,42.114.46.242,Mobile
5465eef5-08fa-4362-b431-13be291688ac,76877a06-4646-434f-81db-531bfd6ee1d1,2025-01-07 12:39:26.303170,192.212.84.147,Desktop
5674b7f5-9946-43a1-bc45-25ca261572fc,071bb548-17c3-4e80-835c-d4a71731bf4d,2025-02-22 01:03:10.968148,215.254.90.46,Mobile
d141ece1-f8c9-420c-b636-24b3caa556fe,0fdca68b-7ebf-476f-a539-6eb6d0bbf619,2025-02-10 03:59:35.164818,29.125.5.188,Mobile
c4df307a-185f-43be-9b2e-fedba7a31210,dd2c0907-5492-4aeb-9e2e-7abc60d499be,2025-02-02 11:39:02.951077,104.235.55.110,Desktop
7ac6912f-b88d-4a88-944b-7be09ff54179,05a651c6-7c3f-4b05-a71b-c30d669b1d4c,2025-02-04 13:51:51.879933,198.112.44.107,Mobile
6d8810fe-7694-4e2e-ad85-ce8a2d16c96f,df96583a-22be-4259-bcc5-4b4987874329,2025-01-20 11:53:49.031479,27.156.19.187,Desktop
3890b25b-a51b-44fb-9f7e-c3d7045d172e,43cb097f-373d-4bd7-9ebf-b0b82dd6dcd3,2025-02-07 17:18:01.692421,62.61.46.149,Desktop
5a69dfa0-1348-489f-94ea-aab70ae24c30,b1adf980-7db5-4cab-94b2-d4b6698586ae,2025-01-21 06:37:36.123642,70.44.100.182,Mobile
5edf6b65-2985-4bee-8d23-9294bcd0cb65,ea59093d-e118-4897-94c6-836ec86d773a,2025-01-06 10:25:00.226430,82.240.184.98,Desktop
4cf95fb1-b5b2-46a3-8b9c-6f5543afbc60,33adf5ed-4a7b-4632-a225-d12aa5ab2cf6,2025-01-20 07:08:20.105975,145.111.116.194,Mobile
c78c56d1-2cbb-454d-8621-a9b3ca2eb326,35ff58cf-60c2-4aa0-b0b3-c43fe15d3c36,2025-01-22 06:22:43.289037,108.25.68.185,Mobile
19a79f4f-183f-41cb-babd-726c0301d5fa,29e858b4-35f7-48f7-8dc9-a7d783306215,2025-01-05 15:25:43.388427,90.221.143.43,Desktop
e5f48baa-7afd-406b-a118-7a58ef819b02,5bbffad5-fc1e-474d-a2ef-8b496af72c09,2025-02-09 21:40:31.856996,130.231.69.130,Desktop
c85cf6ee-8f73-4df3-a7d1-aff9a16c23fb,73b27e36-9637-457b-be55-f465ca3daec6,2025-01-07 04:27:16.282245,159.128.222.254,Mobile
17b15514-ccf6-4d95-a72a-3f3438b1aae5,6ce465e0-f516-43e0-ba0c-1f0a1dde5b4c,2025-01-18 16:31:48.167846,100.33.239.79,Mobile
8212c0f4-8f66-4ca0-af18-f8720092aca2,6fe0a026-9287-4400-9120-9b6e2cf288eb,2025-02-20 23:01:23.932490,153.77.253.96,Desktop
35317a52-230f-45e7-ad9a-d67b1a7640eb,d341096e-6146-4bf1-be82-fe57c9d91bcc,2025-01-26 11:40:07.816481,11.201.96.233,Mobile
1e547dbb-427e-4f48-be14-e19888e1b73f,51bc1b05-4233-406a-bc69-cf261740141c,2025-01-14 23:13:33.537314,65.219.176.64,Mobile
cd7895f3-e266-4623-aa34-9259e4cbe8a7,d33a7713-6423-46bc-a9a7-38617d7f5c24,2025-01-20 06:19:58.060619,157.10.122.239,Desktop
eb344c6c-e4bc-43fd-85b4-ef49b92c21b8,8056fb0d-7a48-4902-bd4e-f40572ecfacd,2025-02-13 01:38:05.046021,98.217.210.41,Mobile
f8d5b829-a681-4016-9869-24cb856e79b8,667530e2-4a10-4149-8735-4c6b3bdfba2f,2025-01-02 18:33:22.370651,216.163.238.242,Desktop
4ec8d59e-434b-4a4f-a43d-caebe0327e96,4ab82aae-79a4-47ec-b91b-da2fb02120dd,2025-01-08 09:42:13.459510,119.248.47.43,Mobile
ed15d81a-3949-4bb0-9297-c0777087338d,3b35275b-b312-40f0-85bf-f6d423f455b4,2025-01-01 07:25:47.993541,204.111.254.38,Mobile
93ea0ff9-13d1-47df-9dbf-f87203b98bb2,95e70081-51dd-488f-877a-a2eabeb24f4b,2025-01-27 15:19:39.490631,20.106.76.80,Mobile
75546cb4-9315-4921-947f-a6402aec348a,b2710c10-21fa-494b-bb46-f6a91a3864bd,2025-01-19 10:09:14.054747,67.9.38.238,Desktop
7b8cd5a9-6b5e-4bb1-a9bf-fcb78bfe3c31,16ce00e4-d7f5-46f6-b156-6504e89cd9c1,2025-01-05 06:38:48.597383,130.126.115.158,Mobile
5e923810-43f9-4677-a44b-cfdae9b24a1c,b6a918f0-ac39-41d5-9247-e246a62a04c1,2025-01-21 09:53:58.086049,148.125.114.216,Desktop
d7817981-d802-47af-8480-f97b31cc0272,80964ee7-99eb-4205-95f6-3845645b372a,2025-01-11 11:14:02.798083,182.108.201.73,Mobile
d508405c-a6bc-49ca-a1c6-5402f4d7b7b4,2f07a8ff-5418-4f6b-8e86-8040888538e2,2025-02-22 09:00:29.408624,189.203.147.121,Mobile
2a40e5d0-27ed-4e2d-8863-c49d154cb258,65e6dba3-4266-4498-ab39-220641de8fab,2025-02-01 04:58:30.429956,82.89.134.199,Desktop
80984d74-4a4b-4f48-a9e2-c14309127fa8,85259b21-78de-4946-ac55-2bb3c764c377,2025-01-27 19:08:01.657730,125.154.228.91,Desktop
a606d526-0106-4629-a2fe-23ad132b3368,5c616fff-8c65-4437-bf35-88fb38f3e73a,2025-02-14 05:02:41.196676,49.96.244.0,Mobile
cee7cb28-ac58-4a40-8e1b-79b22799adac,3c6c261d-759d-49ae-9b42-bb08e99abc93,2025-01-02 09:58:14.197080,47.166.236.207,Mobile
1bbde29d-1dad-4e08-b596-7698ee35e284,f615751a-f976-4a1c-8137-aa60e0d7681e,2025-02-20 23:37:57.895799,41.164.210.131,Desktop
ffa78f68-112a-4c2e-9b36-a1f87652c771,e4f6db52-d2ed-421d-94a1-abfa51c051fe,2025-01-31 14:32:51.971248,121.220.131.203,Desktop
cb6f4f25-35f4-492f-9ce3-dce9ae07a90d,7efa6bff-2ae8-44e6-8947-ae2b0f3fb5fc,2025-02-13 03:35:16.650199,65.80.213.106,Desktop
076176f9-2a48-4369-b291-da830d3f8039,1c594a8e-edcf-4198-b191-309922c72608,2025-01-01 23:18:55.491765,43.150.242.170,Desktop
e9b43b77-fb31-4789-a088-b71eba9e9065,9abdb1d0-e38f-402c-8139-270d49cf8cdb,2025-01-07 16:11:12.804216,115.189.26.28,Mobile
65b4770f-3cc6-47f7-bbde-9b56722e99b7,4e2adf7e-7a7c-441c-a518-85e4aa64ad23,2025-01-30 09:45:15.708191,63.254.186.100,Desktop
e5b48ead-949f-4561-aaaf-e34b5a25e6ee,804f283a-b321-4d67-a6ce-a391388dfb6f,2025-02-24 02:39:46.188488,168.4.6.244,Desktop
66822cef-2ce7-44e6-a488-6a9a8f5b1833,4932d1b3-5c17-48da-b33c-699ff3bc4038,2025-01-11 05:50:08.146590,187.114.210.137,Mobile
eb257971-712e-48fc-956d-6998ef9f53c5,25e71895-ee3b-4d73-af60-1abe177ec80f,2025-01-10 03:33:23.937703,45.99.94.141,Desktop
d508405c-a6bc-49ca-a1c6-5402f4d7b7b4,589d849d-e2b7-48d2-9062-92e2f4e34f17,2025-02-07 01:57:04.253397,92.121.246.235,Mobile
6ec154b6-3a9e-4192-9edd-a471ba2881d1,48560e52-ceed-43ca-9458-f5f1b42a4193,2025-02-18 02:45:59.144511,122.152.110.41,Desktop
fecbf3df-2126-4d03-a40d-b1addd1b4fc6,a93e759c-e870-49d3-8a6b-ad5e2af862f3,2025-01-15 06:32:21.600180,126.85.234.48,Mobile
26d287f1-d7eb-4c8c-995c-bfdc73f60bad,419b6ee7-e9a5-4c21-b18a-3e18a1d2e517,2025-01-10 18:52:25.375621,38.120.167.202,Mobile
3483a39a-9d51-4d50-b898-80e34391a5b5,4ba6f6c5-9cd1-4498-b4de-df5ad8ef3437,2025-02-10 05:27:27.009516,21.25.158.190,Mobile
48bee2f8-5cf2-49c1-82ce-79314fec85f4,3fe18aee-6f11-4623-81ba-d23f553b00ac,2025-01-24 20:34:23.051412,62.72.54.170,Desktop
c8d1c6ef-1da3-42a4-a950-601cde620138,e9d3f77d-a89f-4cf3-95ef-cad561584b92,2025-01-10 13:55:14.985085,202.119.227.222,Desktop
ad9dae98-beb1-4fa2-875b-6dd49aaec181,b91c3f77-8f84-4013-8c69-c8b693a3273c,2025-02-23 18:56:28.582447,131.48.229.175,Mobile
d8a03fa1-bc29-433d-acae-e639f8e9c658,52b49a7f-4f9e-43cd-af53-19a1e76e2f9f,2025-02-04 03:56:54.817234,139.33.129.22,Mobile
b216e705-5737-4e77-9fc1-5b68e3b2c25b,ba997cb8-ec1f-44ac-b09b-97b7acf41237,2025-01-28 05:02:54.086666,29.157.62.141,Desktop
106bb249-d002-490e-94ad-8ad803f95e09,e2961d81-e495-410d-9729-1dbadcad9faf,2025-02-11 13:55:34.304530,122.82.221.31,Desktop
752384ef-1b4b-4f4f-8c4b-37acd3f1cc8d,3bc0c7f3-195f-4bd0-8e5f-7392fb7ac391,2025-01-10 02:06:34.016354,62.0.209.222,Desktop
702f570b-f96c-4d53-81e7-1a710bd68769,9d0edb76-764f-4389-ab90-ef1240afa53a,2025-02-15 16:41:38.203042,125.101.175.159,Desktop
0f37a1ee-a201-41a7-8ecf-d3a221a62ce9,5140f4f6-87f6-4273-a7be-713ba0bd013b,2025-02-04 08:54:19.119416,36.161.91.125,Desktop
69994919-b35c-4328-9ae0-899c336ccbad,0732ab76-02b5-4645-820d-5ef697fa07c4,2025-01-11 02:30:34.881602,110.68.55.137,Desktop
90b99eba-2baf-4624-a9db-66f2d0760f9f,35d4602d-6b01-4560-b0ac-d7a58441b7f3,2025-01-23 03:42:09.601319,178.159.165.158,Mobile
21f7b678-a6d7-48f4-b90c-0eceec4831e3,1f76552f-c0b8-4d97-8a3a-e53515e0fde5,2025-01-09 07:44:27.152671,117.109.230.51,Mobile
1d01a07e-ef8d-4c51-a19c-1980b60de208,6a30b700-5c88-47ff-89f2-75821b7f549e,2025-02-24 08:13:12.162362,84.234.236.121,Desktop
21b9602a-f896-4124-a7f0-e6fb77d8d48f,d96e19d2-21b2-4bf3-a040-f3df73149311,2025-01-01 15:21:42.430375,145.7.223.214,Mobile
02ac9c55-07bb-4ec9-8fc5-8d30231df197,9e7235dc-1b08-49cb-98ec-3555921a68c8,2025-01-05 09:54:58.437702,25.109.110.8,Desktop
fe9fcbad-f744-4fc6-87dd-e45960225a90,05246661-4241-4056-9103-c8d9515f613f,2025-02-13 20:39:54.410402,138.25.151.146,Desktop
2b261836-876e-41ab-aa68-c3aed03210c7,9caa6c98-9bc5-4aca-93d9-a3639e7bc6b2,2025-02-04 02:30:57.265332,124.168.196.9,Desktop
fbe6489c-5de7-4895-9b93-3c9091ebccc4,e0ed69b6-53bc-4c55-b3e9-d18b23daa258,2025-02-11 11:11:54.325157,86.93.143.102,Desktop
70873d17-0390-4721-850e-2a831483e72c,dd68c45a-bd8d-4b47-93ea-c6723887c7f5,2025-02-06 03:22:37.551285,77.210.96.177,Mobile
